MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
1837,10/31/2012,2/15/2013,Male,4,kunming,yunnan,CN,32,3/31/2014,4,2234,0,1588,2208,12/28/2013,95,105.3333333,215,0,0.819918478,2234,0
3766,12-01-2008,12-01-2008,Male,4,changshaxian,hunan,CN,39,3/31/2014,2,1643,0,1617,2245,7/21/2013,255,73,73,0,0.806111359,1643,0
50715,09-11-2011,9/21/2011,Male,4,dazhu,guangdong,CN,51,3/31/2014,2,1611,735,0,2389,9/24/2012,555,164,164,0,0.757513604,1611,0
20463,11/22/2005,01-02-2009,Male,4,wuhan,hubei,CN,40,3/31/2014,4,1363,0,1927,3156,02-11-2014,50,5.333333333,11,0,0.573412548,1667,9
49814,08-01-2010,8/23/2010,Male,4,beijing,beijing,CN,36,3/31/2014,2,1624,653,961,2913,02-05-2014,56,316,316,0,0.621136286,1624,0
36537,12/20/2005,5/13/2007,Male,4,shanghai,shanghai,CN,43,3/31/2014,2,1437,490,0,2004,8/23/2012,587,61,61,0,0.902844311,1437,0
41237,3/18/2011,3/30/2011,Female,4,shanghai,shanghai,CN,51,3/31/2014,2,1437,0,490,2004,5/31/2013,306,1,1,0,0.902844311,1437,0
18152,10/29/2009,11-02-2013,Male,4,heyuan,guangdong,CN,30,3/31/2014,3,1411,0,1891,3658,2/18/2014,43,54,98,0,0.494587206,6040,24
53485,10/16/2011,10/16/2011,Female,4,hangzhou,zhejiang,CN,56,3/31/2014,2,1193,545,1161,2950,03-12-2014,20,507,507,0,0.613254237,1193,0
43422,01-01-2013,04-03-2013,Male,4,haikou,hainan,CN,50,3/31/2014,2,1500,0,2070,1206,05-03-2013,334,30,30,0,1.5,1500,0
60894,11/23/2012,11/23/2012,Male,4,shanghai,shanghai,CN,51,3/31/2014,3,1523,1890,0,2761,1/24/2013,433,31,39,0,0.655124955,1523,0
22296,11/23/2009,11/23/2009,Male,4,shenzhen,guangdong,CN,31,3/31/2014,2,983,720,1008,2739,12/21/2013,102,383,383,0,0.660284775,983,0
27488,09-04-2012,10-02-2012,Male,4,guangzhoushi,guangdong,CN,40,3/31/2014,2,2094,1716,0,2192,10-09-2012,540,7,7,0,0.825,10795,14
23964,3/27/2013,3/27/2013,Male,4,Kitakyusyu-shi,Fukuoka-ken,JP,28,3/31/2014,2,1397,1650,2300,2260,4/22/2013,345,26,26,0,0.8,1397,0
50466,11/18/2012,11/24/2012,Male,4,Nishisonogi-gun,Nagasaki-ken,JP,40,3/31/2014,2,1996,3960,0,2260,11/28/2012,490,4,4,0,0.8,1996,0
57581,3/13/2009,08-08-2009,Male,4,shenzhen,guangdong,CN,53,3/31/2014,2,1996,3960,0,2260,5/23/2012,679,2,2,0,0.8,1996,0
52232,01-06-2013,1/20/2013,Male,4,shanghaishi,shanghaishi,CN,28,3/31/2014,2,1732,0,0,2102,7/13/2013,263,174,174,0,0.86,1732,0
18613,1/24/2013,7/27/2013,Male,4,shenzhen,guangdong,CN,37,3/31/2014,2,1066,0,1763,2892,7/29/2013,247,2,2,0,0.625,1682,5
37910,1/18/2013,4/22/2013,Male,4,xian,shanxi,CN,33,3/31/2014,2,1619,0,578,2410,6/29/2013,277,68,68,0,0.749834025,1619,0
22818,11/23/2010,1/27/2014,Male,4,guangzhoushi,guangdongsheng,CN,58,3/31/2014,2,1730,0,1690,2780,02-12-2014,49,16,16,0,0.65,2470,4
25262,10-12-2012,10-12-2012,Male,4,dalian,liaoning,CN,35,3/31/2014,3,1610,2120,0,1807,10/20/2012,529,4,6,0,1,1610,0
41172,10/16/2011,10/27/2011,Male,4,zhongqing,.,CN,27,3/31/2014,3,1773,1450,635,1872,2/23/2014,38,279.5,420,0,0.965,1773,0
14625,7/14/2012,7/14/2012,Male,4,shenzhen,guangdong,CN,31,3/31/2014,2,1177,1757,0,2238,3/23/2013,375,252,252,0,0.807104558,1177,0
291,09-08-2011,12/31/2013,Male,4,beijing,beijing,CN,29,3/31/2014,2,2361,0,1950,2321,01-02-2014,90,2,2,0,0.778186127,2361,0
50666,8/22/2012,8/22/2012,Male,4,shenzhen,guangdong,CN,44,3/31/2014,4,1255,2197,0,3795,11/23/2012,495,31,48,0,0.475849802,1255,0
2539,8/30/2007,8/30/2007,Male,4,,,CN,34,3/31/2014,3,1056,1313,399,3353,1/22/2014,70,286,570,0,0.538434238,1056,0
29259,7/29/2005,12-01-2005,Male,4,,shanghai,CN,42,3/31/2014,2,1690,0,1808,2684,3/27/2014,5,65,65,0,0.672533532,16490,15
2183,5/24/2005,08-11-2005,Female,4,guangzhou,guangdong,CN,38,3/31/2014,2,1198,0,1766,2616,1/26/2014,66,286,286,0,0.69,2567,20
30293,7/31/2008,11/18/2008,Male,4,shanghai,shanghai,CN,43,3/31/2014,3,1437,1024,742,3924,7/24/2013,252,184,367,0,0.46,1437,0
11714,9/21/2007,11/29/2007,Male,4,beijing,beijing,CN,42,3/31/2014,2,1521,0,1728,2253,05-04-2013,333,5,5,0,0.801154017,1521,0
61506,12/26/2012,12/26/2012,Male,4,shenyang,liaoning,CN,30,3/31/2014,2,1882,680,0,2076,3/22/2013,376,86,86,0,0.869460501,1882,0
58027,10-09-2009,10-09-2009,Male,4,nanjing,jiangsu,CN,45,3/31/2014,2,1369,1314,489,2134,06-10-2013,296,296,296,0,0.845679475,1369,0
54860,08-09-2006,12/16/2006,Male,4,nanhai,guangdong,CN,49,3/31/2014,6,2100,3021,0,2448,3/20/2013,378,35,109,0,0.737173203,2100,0
7929,1/14/2013,02-07-2013,Male,4,shenyang,liaoning,CN,43,3/31/2014,2,1996,688,0,2255,02-11-2013,415,4,4,0,0.8,1996,0
15920,10-05-2012,10-05-2012,Female,4,Seo-gu,Gwangju,KR,46,3/31/2014,2,1598,3107,0,1985,10-08-2012,541,3,3,0,0.908690176,1598,0
58528,10/18/2012,10/18/2012,Male,4,shanghai,shanghai,CN,33,3/31/2014,2,1711,632,0,1911,10/20/2012,529,2,2,0,0.943799058,1711,0
41998,10-06-2011,10-06-2011,Female,4,guangzhou,guangdong,CN,47,3/31/2014,4,1868,2256,0,3332,11-01-2012,517,67,190,0,0.541236495,1868,0
46925,11-02-2012,11/24/2012,Female,4,foshanshi,guangdong,CN,39,3/31/2014,4,1688,1680,0,4508,12/24/2012,464,10,25,0,0.4,3782,8
55726,01-04-2012,1/26/2012,Female,4,shamen,fujian,CN,34,3/31/2014,2,0,0,1338,5152,5/15/2013,322,12,12,0,0.35,0,0
24964,9/20/2012,9/20/2012,Male,4,CARLINGFORD,NJW,AU,56,3/31/2014,2,728,1986,0,2404,9/25/2012,554,5,5,0,0.75,728,0
25348,10-04-2012,2/22/2013,Male,4,guangzhou,guangdong,CN,42,3/31/2014,7,900,805,1498,3836,1/31/2014,61,57.16666667,111,0,0.47,900,0
23905,5/15/2012,5/15/2012,Male,4,dalian,liaoning,CN,34,3/31/2014,3,1664,791,618,2540,12/25/2013,98,294.5,565,0,0.70973622,1664,0
60205,08-11-2012,8/15/2012,Male,4,guangzhou,guangdong,CN,32,3/31/2014,2,1877,1835,0,2773,8/15/2012,595,0,0,0,0.650054093,1877,0
17142,5/29/2012,5/29/2012,Female,4,shenyang,liaoning,CN,29,3/31/2014,3,2067,1700,0,2163,12-01-2012,487,93,184,0,0.833333333,2067,0
35211,1/29/2010,1/29/2010,Male,4,beijing,,CN,35,3/31/2014,2,2174,1728,0,2253,6/15/2012,656,3,3,0,0.8,2174,0
47237,4/15/2005,07-02-2007,Female,4,,,CN,41,3/31/2014,3,1523,283,542,3534,1/18/2014,74,212.5,322,0,0.51,1523,0
36496,3/19/2013,1/31/2014,Female,4,zhuhai,guangdong,CN,28,3/31/2014,2,1836,0,1760,2048,02-12-2014,49,12,12,0,0.88,1843,1
10464,01-03-2011,1/28/2011,Female,4,dalian,liaoning,CN,26,3/31/2014,5,1308,1488,353,4550,7/26/2013,250,88.25,141,0,0.396,1308,0
37200,06-09-2007,12/17/2007,Male,4,nanjing,jiangsu,CN,55,3/31/2014,3,1180,445,1323,3318,07-01-2013,275,197.5,314,0,0.543034961,1180,0
19803,03-01-2012,04-03-2013,Male,4,shanghai,shanghai,CN,32,3/31/2014,3,950,0,1817,4042,09-01-2013,213,75.5,118,0,0.445744681,950,0
47174,03-04-2005,9/25/2010,Male,4,changsha,hunan,CN,37,3/31/2014,2,1712,0,1629,2257,10/31/2013,153,16,16,0,0.797828977,1712,0
25114,10/14/2012,10/14/2012,Male,4,guangzhou,guangdong,CN,50,3/31/2014,2,868,1764,0,2572,10/17/2012,532,3,3,0,0.7,868,0
61899,03-07-2011,03-07-2011,Male,4,kunming,yunnan,CN,59,3/31/2014,2,1521,1764,0,2572,11/15/2012,503,2,2,0,0.7,1521,0
7394,2/23/2013,12/29/2013,Male,4,luoyang,henan,CN,50,3/31/2014,2,1788,0,1781,2660,2/17/2014,44,50,50,0,0.676823308,1788,0
3564,5/25/2011,5/25/2011,Male,4,jinan,shandong,CN,44,3/31/2014,2,1606,1720,0,1800,10-09-2012,540,9,9,0,1,1606,0
7867,9/19/2012,9/19/2012,Female,4,shanghaishi,.,CN,30,3/31/2014,2,1606,1720,0,1800,10/25/2012,524,36,36,0,1,1606,0
13539,10/15/2010,11/15/2010,Male,4,,,CN,,3/31/2014,3,1704,1980,0,1800,07-09-2012,632,30,56,0,1,1704,0
62048,02-06-2013,2/14/2013,Male,4,shenyang,liaoning,CN,28,3/31/2014,3,963,1290,430,2700,05-03-2013,334,39,67,0,0.666666667,963,0
25961,08-02-2010,08-02-2010,Male,4,dalian,liaoning,CN,45,3/31/2014,5,846,233,1193,3681,09-03-2013,211,64.75,254,0,0.488981255,846,0
31957,9/15/2011,11/15/2011,Female,4,wuhan,hubei,CN,51,3/31/2014,2,1521,1728,0,2253,05-02-2012,700,2,2,0,0.798845983,1521,0
8189,9/16/2009,6/16/2012,Female,4,daqing,heilongjiang,CN,41,3/31/2014,3,1767,1588,0,4499,6/24/2012,647,4,8,0,0.4,1767,0
13872,12/17/2012,03-10-2013,Male,4,zhongshan,guangdong,CN,38,3/31/2014,3,1308,536,1204,3533,09-12-2013,202,93,117,0,0.509326352,1308,0
46152,03-09-2007,04-09-2007,Male,4,nanjing,jiangsu,CN,50,3/31/2014,2,1794,1748,0,2519,10/23/2012,526,53,53,0,0.714331084,1794,0
25635,3/27/2013,3/27/2013,Female,4,beijing,.,CN,27,3/31/2014,2,1455,425,0,3665,7/15/2013,261,110,110,0,0.49091678,1455,0
47811,09-11-2008,10-09-2008,Male,4,shanghai,shanghai,CN,39,3/31/2014,2,1368,0,,2531,12/21/2013,102,11,11,0,0.710853418,1368,0
16705,4/27/2010,05-08-2010,Female,4,shenyang,liaoning,CN,33,3/31/2014,4,2060,0,1618,5452,7/31/2013,245,1,3,0,0.33,2060,0
17590,10/25/2011,10/25/2011,Female,4,.,beijing,CN,31,3/31/2014,3,1205,1793,0,3288,09-05-2012,574,29.5,51,0,0.547141119,1640,1
49640,5/16/2010,5/16/2010,Female,4,shenzhen,guangdong,CN,30,3/31/2014,2,1347,1690,0,2672,4/18/2012,714,2,2,0,0.673128743,1347,0
18402,7/19/2011,04-03-2013,Male,4,shenyang,liaoning,CN,38,3/31/2014,3,1007,0,1601,5288,8/20/2013,225,69.5,139,0,0.3401059,3669,11
47805,11-01-2007,07-11-2011,Male,4,guangzhou,guangdong,CN,62,3/31/2014,3,1163,840,986,3063,8/28/2013,217,167,329,0,0.587156383,1163,0
25825,07-05-2011,07-05-2011,Male,4,Gangnam-gu,Seoul,KR,65,3/31/2014,4,1400,5330,0,2320,9/20/2012,559,21.66666667,59,0,0.775,1400,0
30869,1/14/2009,1/16/2009,Male,4,shanghai,,CN,43,3/31/2014,2,1711,750,0,1798,08-07-2012,603,38,38,0,1,1711,1
45097,08-02-2010,8/18/2011,Female,4,zhengzhou,henan,CN,33,3/31/2014,3,1032,1708,0,4717,06-01-2012,670,8,13,0,0.381174475,2515,17
10588,11/30/2011,2/15/2012,Female,4,shenyang,liaoning,CN,36,3/31/2014,4,1464,1750,189,2596,2/19/2014,42,192,358,0,0.6925,1464,0
26569,1/23/2006,11/15/2013,Male,4,shenyang,liaoning,CN,57,3/31/2014,3,1830,0,1939,1947,02-01-2014,60,39,72,0,0.923333333,1830,0
47858,11/27/2007,12/22/2008,Male,4,haerbin,heilongjiang,CN,41,3/31/2014,4,826,1337,0,5372,07-04-2012,637,7.666666667,18,0,0.334605361,826,0
59062,12-04-2010,12-04-2010,Male,4,,,CN,44,3/31/2014,2,902,1480,0,2619,11/21/2012,497,232,232,0,0.686330661,902,0
25702,9/19/2009,9/19/2009,Male,4,shenyang,liaoning,CN,46,3/31/2014,2,1797,860,886,2073,08-01-2013,244,392,392,0,0.866859624,2932,1
9155,1/13/2011,4/26/2012,Male,4,guangzhou,guangdong,CN,29,3/31/2014,2,992,1747,0,2843,10/25/2012,524,182,182,0,0.631938094,23375,30
9818,10-03-2006,10-03-2006,Male,4,yantai,shandong,CN,58,3/31/2014,2,1724,0,1421,2806,2/17/2014,44,293,293,2,0.6402067,1724,2
31544,4/14/2010,4/14/2010,Male,4,beijing,beijing,CN,39,3/31/2014,2,1004,,0,2994,5/18/2012,684,32,32,0,0.6,1004,0
36285,10/31/2011,9/28/2012,Female,4,guangzhou,guangdong,CN,33,3/31/2014,2,1485,1504,0,4491,10-10-2012,539,12,12,0,0.4,1485,0
47122,12/25/2004,12/25/2004,Male,4,,,US,58,3/31/2014,2,1004,,0,2994,1/26/2013,431,82,82,0,0.6,1004,0
56043,03-12-2013,04-02-2013,Male,4,zhuhai,guangdong,CN,43,3/31/2014,2,1004,0,,2994,04-03-2013,364,1,1,0,0.6,1004,0
35180,03-01-2013,03-01-2013,Female,4,quanzhou,fujian,CN,28,3/31/2014,2,1731,1719,0,2784,03-01-2013,397,0,0,0,0.645114943,1731,0
2543,6/28/2007,6/28/2007,Male,4,linhai,zhejiang,CN,46,3/31/2014,3,1108,0,1797,3567,3/13/2014,19,140,178,0,0.503333333,1108,0
12702,9/15/2008,12-03-2008,Male,4,haikoushi,hainan,CN,71,3/31/2014,5,1517,1365,756,3846,9/25/2013,189,116.75,400,0,0.466786271,1517,0
11062,2/28/2005,2/28/2005,Male,4,　,beijing,CN,42,3/31/2014,4,610,595,1155,4024,10/20/2013,164,77.33333333,146,0,0.446125746,1321,3
30168,5/22/2008,10-07-2008,Male,4,zhuhai,guangdong,CN,42,3/31/2014,2,1685,630,0,2692,9/22/2012,557,149,149,0,0.666827637,1685,0
23648,2/21/2012,2/21/2012,Male,4,beijing,beijing,CN,56,3/31/2014,3,1072,1087,690,2868,4/20/2013,347,47,63,0,0.625784519,1072,0
52480,3/15/2013,04-10-2013,Female,4,beijing,.,CN,28,3/31/2014,3,1815,0,1979,2045,7/22/2013,254,51.5,87,0,0.877589242,1815,0
55909,8/31/2012,04-02-2013,Female,4,shanghai,shanghai,CN,29,3/31/2014,3,705,0,1199,3641,11-03-2013,150,107.5,185,0,0.492892063,705,0
43775,2/17/2011,2/17/2011,Female,4,Dalseo-gu,Daegu,KR,39,3/31/2014,2,1584,1500,1450,2286,7/22/2013,254,388,388,0,0.785,1584,0
52918,3/17/2011,3/17/2011,Female,4,dalian,liaoning,CN,31,3/31/2014,3,1197,0,2680,3707,4/28/2013,339,181.5,357,0,0.484084165,1197,0
10631,2/17/2012,10-02-2012,Female,4,shenzhen,guangdong,CN,29,3/31/2014,4,1648,1428,562,2601,08-01-2013,244,101,241,0,0.689896194,1648,0
5828,10/18/2011,11-09-2011,Male,4,beijing,beijing,CN,41,3/31/2014,3,1938,1794,0,2070,11-02-2012,516,35.5,48,0,0.866666667,1938,0
14063,04-09-2011,04-10-2011,Male,4,beijing,beijing,CN,45,3/31/2014,3,1938,1794,0,2070,10/25/2012,524,100.5,135,0,0.866666667,1938,0
15552,10-04-2012,10-04-2012,Female,4,tangshan,hebei,CN,33,3/31/2014,3,1938,1794,0,2070,02-10-2013,416,64.5,127,0,0.866666667,1938,0
16819,11/16/2009,5/27/2010,Male,4,antu,jilin,CN,56,3/31/2014,2,1559,1695,0,2392,11-10-2012,508,141,141,0,0.75,1559,0
4542,04-10-2010,04-10-2010,Male,4,beijing,,CN,46,3/31/2014,3,1316,0,1953,3418,9/19/2013,195,3,3,0,0.524836161,1316,0
56904,11/15/2007,04-06-2008,Female,4,shenzhen,guangdong,CN,47,3/31/2014,2,1419,980,818,2401,08-08-2013,237,464,464,0,0.747055394,1419,0
36952,12-05-2006,4/25/2008,Male,4,TEHRAN,,IR,42,3/31/2014,2,1344,0,1837,2148,03-11-2014,21,269,269,0,0.835,1344,0
55982,01-02-2013,2/28/2013,Male,4,shanghai,shanghai,CN,27,3/31/2014,3,1143,512,459,5123,2/17/2014,44,177,346,0,0.350085887,1343,1
15732,7/24/2012,08-03-2012,Male,4,pomana,ca,US,35,3/31/2014,3,1250,1575,502,3305,1/17/2014,75,266,398,0,0.542644478,1250,0
32105,12/30/2009,10/13/2013,Female,4,guangzhou,guangdong,CN,35,3/31/2014,3,1646,0,1887,2726,02-12-2014,49,61,110,0,0.657894351,1646,0
1996,11-01-2004,08-10-2005,Male,4,guangzhoushi,guangdongsheng,CN,36,3/31/2014,3,1099,525,0,4480,9/18/2012,561,12,22,1,0.400290179,1199,2
2454,09-06-2007,09-06-2007,Male,4,shanghai,shanghai,CN,41,3/31/2014,3,1792,1242,614,2654,12-05-2013,118,268,504,0,0.675697061,1792,1
6932,1/22/2013,04-08-2013,Female,4,guangzhou,guangdong,CN,34,3/31/2014,3,1224,0,1807,3272,6/18/2013,288,35.5,69,0,0.548031785,1224,0
15939,09-07-2012,09-07-2012,Male,4,shanghaishi,.,CN,65,3/31/2014,2,1781,400,0,2574,11/27/2012,491,81,81,0,0.696620047,1781,0
52459,3/18/2013,3/18/2013,Female,4,beijing,.,CN,41,3/31/2014,2,1243,1085,0,3699,3/20/2013,378,2,2,0,0.484752636,1243,0
23253,1/21/2011,1/29/2011,Female,4,foshan,guangdong,CN,39,3/31/2014,2,1675,0,1740,2663,2/24/2014,37,7,7,0,0.67332332,1675,0
60081,12/31/2011,12/31/2011,Male,4,nanjing,jiangsu,CN,31,3/31/2014,3,2069,0,2156,2538,3/17/2014,15,161,322,0,0.706469661,2069,0
39147,7/26/2008,5/22/2013,Male,4,xian,shanxi,CN,56,3/31/2014,3,980,0,1742,3464,02-12-2014,49,133,236,0,0.517520208,980,0
43243,01-01-2013,01-01-2013,Male,4,TAI CHUNG,.,TW,51,3/31/2014,2,1674,996,657,3649,7/16/2013,260,196,196,0,0.491257879,2710,1
25027,11/19/2012,11/19/2012,Male,4,shenzhen,guangdong,CN,36,3/31/2014,3,1211,446,0,3048,12-11-2012,477,11,19,0,0.588090551,1211,0
7346,3/13/2013,3/13/2013,Male,4,chengdu,sichuan,CN,48,3/31/2014,3,1266,1050,609,3409,6/29/2013,277,54,90,0,0.525790554,1266,0
122,11/29/2010,12-01-2012,Female,4,guangzhou,guangdong,CN,35,3/31/2014,3,1920,730,1659,1780,3/30/2014,2,242.5,421,0,1.006921348,1920,0
36444,10/23/2012,11-04-2012,Female,4,guangzhou,guangdong,CN,29,3/31/2014,4,658,1163,696,4122,07-08-2013,268,82,149,0,0.434781659,658,0
21979,1/14/2008,11/16/2009,Female,4,beijing,beijing,CN,52,3/31/2014,2,2174,1728,0,2240,11/16/2012,502,137,137,0,0.8,2174,0
38479,07-10-2008,7/15/2008,Female,4,BACOLOD,NEGROS OCUDBNTAL,PH,33,3/31/2014,2,920,900,650,2800,7/27/2013,249,368,368,0,0.64,920,0
49747,3/20/2011,3/20/2011,Female,4,wuhan,hubei,CN,30,3/31/2014,2,2174,1728,0,2240,8/20/2012,590,29,29,0,0.8,2174,0
55973,12/17/2012,5/18/2013,Male,4,zengcheng,guangdong,CN,33,3/31/2014,2,1256,0,1536,2800,6/26/2013,280,39,39,0,0.64,1256,0
8283,6/26/2010,6/26/2010,Male,4,wulumuqi,xinjiang,CN,50,3/31/2014,2,500,0,1589,4384,12/29/2013,94,0,0,0,0.40875,500,0
27480,8/28/2012,10/28/2013,Female,4,foshan,guangdong,CN,46,3/31/2014,2,1587,0,1774,2497,10/31/2013,153,3,3,0,0.717617141,1763,7
18254,12/13/2010,2/21/2013,Male,4,guangzhou,guangdong,CN,38,3/31/2014,3,1526,1593,0,4807,3/15/2013,383,11,16,0,0.372758477,6235,30
38725,02-08-2008,02-08-2008,Male,4,beijing,beijing,CN,37,3/31/2014,2,2009,968,635,2136,9/19/2013,195,484,484,0,0.838764045,2009,0
7422,2/23/2013,2/23/2013,Male,4,guangzhou,guangdong,CN,28,3/31/2014,2,733,945,646,4055,06-06-2013,300,103,103,0,0.441790382,733,0
11489,06-01-2007,9/27/2012,Male,4,changchun,jilin,CN,39,3/31/2014,2,1656,960,883,1866,7/25/2013,251,301,301,0,0.96,1656,0
36165,1/15/2011,01-11-2012,Female,4,beijing,beijing,CN,30,3/31/2014,3,1830,0,1932,1947,9/20/2013,194,53,105,0,0.92,1868,1
11287,09-07-2005,11/20/2005,Female,4,guangzhou,guangdong,CN,42,3/31/2014,4,1046,0,1799,3363,2/28/2014,33,75,146,0,0.532592923,1046,0
34194,03-11-2013,5/27/2013,Male,4,shenzhen,guangdong,CN,30,3/31/2014,2,1711,0,1948,1901,10/31/2013,153,157,157,0,0.942093635,1711,0
13291,1/14/2010,1/14/2010,Female,4,shenzhen,guangdong,CN,33,3/31/2014,2,1093,705,1027,3141,3/31/2014,1,372,372,0,0.570152818,1093,0
28142,03-12-2007,08-02-2009,Male,4,shanghai,shanghai,CN,36,3/31/2014,4,479,283,1474,5040,3/18/2014,14,147,371,1,0.355297619,479,1
18993,9/30/2006,2/24/2008,Female,4,shenzhen,guangdong,CN,44,3/31/2014,2,2176,0,1718,2356,1/18/2014,74,2,2,0,0.76,2176,0
46684,11/30/2011,10/28/2013,Male,4,beijing,beijing,CN,43,3/31/2014,2,1523,0,1718,2356,1/26/2014,66,90,90,0,0.76,1523,0
10763,8/30/2012,10-07-2012,Male,4,fuzhou,fujian,CN,46,3/31/2014,4,1535,2104,0,2757,03-10-2013,388,51.33333333,97,0,0.649401523,14035,1
47970,12/16/2007,11/22/2012,Male,4,guangzhoushi,guangdongsheng,CN,57,3/31/2014,5,672,1104,798,4197,09-07-2013,207,72.25,150,0,0.426533238,672,0
1051,03-07-2007,1/23/2008,Male,4,zibo,shandong,CN,55,3/31/2014,2,1417,1778,0,2485,12-10-2012,478,171,171,0,0.720241449,1417,0
11950,02-08-2008,1/30/2011,Male,4,nanning,guangxi,CN,39,3/31/2014,3,1032,1738,0,3260,11-11-2012,507,8,16,0,0.549018405,1032,0
5340,1/30/2013,1/30/2013,Male,4,chengdu,sichuan,CN,41,3/31/2014,3,1087,588,1293,2926,11/30/2013,123,152,297,0,0.6116473,1087,0
54176,11/24/2009,08-09-2013,Male,4,guiyang,guizhou,CN,41,3/31/2014,2,963,0,1708,2848,9/18/2013,196,40,40,0,0.628290028,963,0
9191,12/15/2009,12/15/2009,Male,4,dalian,liaoning,CN,27,3/31/2014,4,1500,888,1306,2316,8/20/2013,225,159,292,0,0.7725,14900,37
52184,9/17/2012,01-08-2013,Female,4,haerbin,heilongjiang,CN,32,3/31/2014,2,919,1457,646,3269,6/26/2013,280,169,169,0,0.547280514,919,0
54558,03-03-2013,5/19/2013,Male,4,foshanshi,guangdong,CN,30,3/31/2014,3,937,0,1745,3768,02-08-2014,53,132.5,260,0,0.474755839,1623,3
16594,3/20/2013,3/26/2013,Male,4,shenyang,liaoningsheng,CN,42,3/31/2014,2,1140,1177,387,3029,07-11-2013,265,107,107,0,0.590574447,1140,0
17314,05-10-2011,09-09-2011,Male,4,daqing,heilongjiang,CN,44,3/31/2014,3,833,1253,0,4168,06-02-2012,669,23,39,0,0.429174664,833,0
55500,7/20/2010,7/24/2010,Female,4,shenzhen,guangdong,CN,52,3/31/2014,2,1695,0,1820,2752,02-12-2014,49,1,1,0,0.65,1695,0
33390,05-01-2012,05-04-2012,Female,4,-,--,CN,24,3/31/2014,3,1622,1904,0,2283,10-04-2012,545,76.5,105,0,0.783333333,1622,0
50904,10/13/2011,10/13/2011,Male,4,beijing,beijing,CN,42,3/31/2014,2,1364,0,1556,3630,12-06-2013,117,12,12,0,0.492606061,1364,0
28714,04-10-2012,5/20/2012,Male,4,ningbo,zhejiang,CN,29,3/31/2014,2,1884,920,0,2235,07-02-2012,639,43,43,0,0.8,1884,0
52504,3/17/2013,3/17/2013,Male,4,fuzhou,fujian,CN,30,3/31/2014,2,1556,1770,0,2384,3/24/2013,374,7,7,0,0.75,1556,0
1825,10/20/2012,10/29/2013,Male,4,shenyang,liaoning,CN,42,3/31/2014,4,1912,0,422,5337,11-06-2013,147,2.666666667,8,0,0.335010305,1912,0
43809,12/27/2009,3/30/2010,Male,4,tumen,jilinsheng,CN,46,3/31/2014,4,1945,0,1262,2288,2014/2/29  0:00:00,32,53.66666667,125,0,0.781363636,1945,0
60307,07-12-2012,12/14/2013,Male,4,xiangmashi,fudao,JP,62,3/31/2014,2,1074,0,2900,3082,12/17/2013,106,3,3,0,0.58,1074,0
21586,09-04-2011,09-04-2011,Male,4,taian,shandong,CN,37,3/31/2014,2,1036,1413,0,2860,1/29/2013,428,95,95,0,0.625,1036,0
56663,08-12-2007,08-12-2007,Male,4,shanghai,shanghai,CN,56,3/31/2014,2,1191,420,1189,3440,2/24/2014,37,503,503,0,0.519563953,1191,0
28527,04-11-2011,10-01-2011,Male,4,shanghaishi,shanghaishi,CN,43,3/31/2014,4,968,0,700,5500,5/13/2013,324,60,165,0,0.324945455,968,0
3740,10-05-2008,01-11-2009,Male,4,shamen,fujian,CN,48,3/31/2014,2,2114,0,1626,2534,01-03-2014,89,209,209,1,0.705110497,17614,10
20081,03-03-2013,03-04-2013,Female,4,wuhan,hubei,CN,22,3/31/2014,6,1600,264,2198,2874,10-07-2013,177,43.4,118,0,0.621666667,1600,0
506,08-12-2012,08-12-2012,Male,4,shenyang,liaoning,CN,56,3/31/2014,2,1521,1040,630,3321,10/16/2013,168,430,430,0,0.537940379,9856,15
2547,2/20/2008,2/20/2008,Female,4,shenzhen,guangdong,CN,30,3/31/2014,2,786,0,1505,4154,3/21/2014,11,17,17,0,0.43,786,0
5771,10/13/2011,10/13/2011,Male,4,shenzhen,shenzhen,CN,33,3/31/2014,2,1695,,0,2748,7/27/2012,614,69,69,0,0.65,1695,0
15395,04-06-2012,04-06-2012,Male,4,shanghaishi,shanghai,CN,44,3/31/2014,2,968,,0,2748,04-07-2012,725,1,1,0,0.65,968,0
33856,11-12-2012,11-12-2012,Male,4,HONGKONG,HONGKONG,HK,47,3/31/2014,2,968,,0,2748,02-01-2013,425,81,81,0,0.65,968,0
51204,01-12-2012,5/19/2012,Male,4,dongguanshi,guangzhou,CN,37,3/31/2014,2,968,,0,2748,7/21/2012,620,63,63,0,0.65,968,0
57073,1/13/2008,5/13/2008,Male,4,PRANAKORN,,TH,46,3/31/2014,2,1058,0,1420,3026,4/17/2013,350,3,3,0,0.590284204,1058,0
23071,4/29/2011,4/29/2011,Male,4,shanghai,shanghai,CN,32,3/31/2014,3,676,1756,0,4861,2/16/2013,410,142,281,0,0.367414112,676,0
